Timestamp                       Thread     Type        Activity             PID    TTL  
13  libdispatch.dylib             	0x00000001900867a8
14  CoreAnalytics                 	0x0000000198e4e1c4
15  libdispatch.dylib             	0x000000019009085c
16  libdispatch.dylib             	0x0000000190079a28
17  CoreAnalytics                 	0x0000000198e325ec
18  CoreAnalytics                 	0x0000000198e37eac
19  OpenGL                        	0x00000001f0b6ab38
20  libdispatch.dylib             	0x0000000190076b2c
21  libdispatch.dylib             	0x000000019009085c
22  libdispatch.dylib             	0x00000001900ad468
23  libdispatch.dylib             	0x0000000190088fa4
24  libdispatch.dylib             	0x00000001900895d4
25  libsystem_pthread.dylib       	0x000000019022ae28
26  libsystem_pthread.dylib       	0x0000000190229b74

Thread 3 (id: 53252):
0   libsystem_kernel.dylib        	0x00000001901ee8b0
1   libsystem_pthread.dylib       	0x0000000190229b74

Thread 4 (id: 53281, com.apple.coremedia.sharedRootQueue.47):
0   libsystem_kernel.dylib        	0x00000001901ecbc8
1   libdispatch.dylib             	0x0000000190078ed8
2   libdispatch.dylib             	0x0000000190088c28
3   libsystem_pthread.dylib       	0x000000019022ec0c
4   libsystem_pthread.dylib       	0x0000000190229b80

Thread 5 (id: 53308, com.apple.coremedia.sharedRootQueue.47):
0   libsystem_kernel.dylib        	0x00000001901ecbc8
1   libdispatch.dylib             	0x0000000190078ed8
2   libdispatch.dylib             	0x0000000190088c28
3   libsystem_pthread.dylib       	0x000000019022ec0c
4   libsystem_pthread.dylib       	0x0000000190229b80

Thread 6 (id: 53314, GpuWatchdog):
0   libsystem_kernel.dylib        	0x00000001901ecc34
1   libsystem_kernel.dylib        	0x00000001901f5764
2   libsystem_kernel.dylib        	0x00000001901ecfa8
3   Electron Framework            	0x00000001142fc194
4   Electron Framework            	0x000000011426fa18
5   Electron Framework            	0x00000001142bd27c
6   Electron Framework            	0x000000011428d358
7   Electron Framework            	0x00000001142d6dac
8   Electron Framework            	0x00000001142d6f20
9   Electron Framework            	0x00000001142f01b0
10  libsystem_pthread.dylib       	0x000000019022ec0c
11  libsystem_pthread.dylib       	0x0000000190229b80

Binary Images:
       0x102a10000 -        0x102a108ff  com.github.Electron.helper <4c4c44e1-5555-3144-a109-f6ac9f019430> /private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (GPU).app/Contents/MacOS/Code Helper (GPU)
       0x111e3c000 -        0x111e3e1bf  com.github.Electron.framework (17.2.0) <4c4c44f4-5555-3144-a135-721cabe68d2d> /private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Versions/A/Electron Framework
       0x18fe88000 -        0x18fe88fff  com.apple.darwin.ignition (1.0.0 - 56) <9cf0401a-a938-389e-a77d-9e9608076ccf> /usr/lib/dyld
       0x18ff28000 -        0x18ff29427  libxpc.dylib <3b8ae373-80d2-36a4-a628-0cf6cf083703> /usr/lib/system/libxpc.dylib
       0x190075000 -        0x19007611f  libdispatch.dylib <8bf83cda-8db1-3d46-94b0-d811bd77e078> /usr/lib/system/libdispatch.dylib
       0x1901ec000 -        0x1901ec7bf  libsystem_kernel.dylib <60485b6f-67e5-38c1-aec9-efd6031ff166> /usr/lib/system/libsystem_kernel.dylib
       0x190228000 -        0x190228907  libsystem_pthread.dylib <647b91fc-96d3-3bbb-af08-970df45257c8> /usr/lib/system/libsystem_pthread.dylib
       0x198e31000 -        0x198e3239f  com.apple.analyticsd (1.0 - 1) <9ccc6142-f4cf-39ee-bd04-34d814b3a4f3> /System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics
       0x1f0b5d000 -        0x1f0b5dc6f  com.apple.opengl (21.1.1 - 21.1.1) <0e45fd4e-b725-397d-b3de-0168e0c0c860> /System/Library/Frameworks/OpenGL.framework/Versions/A/OpenGL
2025-07-08 11:36:13.985116+0100 0xcff6     Default     0x0                  0      0    kernel: (AppleMobileFileIntegrity) Checking in with amfid for DER com.github.Electron.helper
2025-07-08 11:36:14.201482+0100 0xcf80     Default     0x1c7a6              210    0    nehelper: [com.apple.networkextension:] Removing UUIDs for (
    "com.github.Electron.helper"
)
2025-07-08 11:36:14.202245+0100 0xcf80     Default     0x1c7a6              210    0    nehelper: [com.apple.networkextension:] Handling an apps installed notification with bundle IDs (
    "com.github.Electron.helper"
)
2025-07-08 11:36:14.244995+0100 0xcf80     Default     0x0                  210    0    nehelper: [com.apple.networkextension:] com.apple.preferences.networkprivacy-903E4588-97EB-4560-BB47-6B787C51469E: Populating the cache with 2 UUID(s) for com.github.Electron.helper
2025-07-08 11:36:14.287103+0100 0xcf83     Default     0x0                  162    0    nesessionmanager: [com.apple.networkextension:] UUID: Found for com.github.Electron.helper: (
    "4C4C44A0-5555-3144-A146-8558F0CEA554",
    "4C4C440B-5555-3144-A177-E20E7523CDE6"
)
2025-07-08 11:36:14.732595+0100 0xcf70     Default     0x1d1b1              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=1737.1, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron}, requesting={TCCDProcess: identifier=com.github.Electron.helper, pid=1737, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer)}, },
2025-07-08 11:36:14.787089+0100 0xcf70     Default     0x1c7a8              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=183.144, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron}, accessing={TCCDProcess: identifier=com.github.Electron.helper, pid=1737, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer)}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2025-07-08 11:36:14.787120+0100 0xcf70     Default     0x1c7a8              184    0    tccd: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.github.Electron.helper, pid=1737, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer)
2025-07-08 11:36:14.839816+0100 0xa6de     Default     0x1c7a8              210    0    nehelper: [com.apple.networkextension:] Received an apps installed notification with bundle IDs (
    "com.github.Electron.helper"
)
2025-07-08 11:36:14.848239+0100 0xa6de     Default     0x1c7a8              210    0    nehelper: [com.apple.networkextension:] Received an apps installed notification with bundle IDs (
    "com.github.Electron.helper"
)
2025-07-08 11:36:15.435445+0100 0xcf80     Default     0x1c7a8              210    0    nehelper: [com.apple.networkextension:] Removing UUIDs for (
    "com.github.Electron.helper"
)
2025-07-08 11:36:15.438269+0100 0xcf80     Default     0x1c7a8              210    0    nehelper: [com.apple.networkextension:] Handling an apps installed notification with bundle IDs (
    "com.github.Electron.helper"
)
2025-07-08 11:36:15.441463+0100 0xa6de     Default     0x1c7a8              210    0    nehelper: [com.apple.networkextension:] com.apple.preferences.networkprivacy-903E4588-97EB-4560-BB47-6B787C51469E: Populating the cache with 2 UUID(s) for com.github.Electron.helper
2025-07-08 11:36:18.103883+0100 0xb56      Default     0x0                  233    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R1468] DNSServiceCreateConnection START PID[1775](Electron)
2025-07-08 11:36:18.103953+0100 0xb56      Default     0x0                  233    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R1469] DNSServiceQueryRecord START -- qname: <mask.hash: 'WD9gMdcHot8fKqtfs0UjsQ=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 1775 (Electron), name hash: 437a3d8c
2025-07-08 11:36:18.105099+0100 0xb56      Default     0x0                  233    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R1470] DNSServiceQueryRecord START -- qname: <mask.hash: 'WD9gMdcHot8fKqtfs0UjsQ=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 1775 (Electron), name hash: 437a3d8c
2025-07-08 11:36:18.128643+0100 0xb56      Default     0x0                  233    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R1471] DNSServiceQueryRecord START -- qname: <mask.hash: 'WD9gMdcHot8fKqtfs0UjsQ=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 1775 (Electron), name hash: 437a3d8c
2025-07-08 11:36:18.129557+0100 0xd135     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49423<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23489 t_state: SYN_SENT process: Electron:1775 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 181 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x8254ae15
2025-07-08 11:36:18.129852+0100 0xb56      Default     0x0                  233    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R1472] DNSServiceQueryRecord START -- qname: <mask.hash: 'WD9gMdcHot8fKqtfs0UjsQ=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 1775 (Electron), name hash: 437a3d8c
2025-07-08 11:36:18.132411+0100 0xd135     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49424<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23501 t_state: SYN_SENT process: Electron:1775 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 181 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x9a7f8a85
2025-07-08 11:36:18.209942+0100 0xb56      Default     0x0                  233    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R1473] DNSServiceQueryRecord START -- qname: <mask.hash: 'WD9gMdcHot8fKqtfs0UjsQ=='>, qtype: A, flags: 0x1D000, interface index: 0, client pid: 1775 (Electron), name hash: 437a3d8c
2025-07-08 11:36:18.211242+0100 0xb56      Default     0x0                  233    0    mDNSResponder: [com.apple.mDNSResponder:Default] [R1474] DNSServiceQueryRecord START -- qname: <mask.hash: 'WD9gMdcHot8fKqtfs0UjsQ=='>, qtype: AAAA, flags: 0x1D000, interface index: 0, client pid: 1775 (Electron), name hash: 437a3d8c
2025-07-08 11:36:18.212336+0100 0xd135     Default     0x0                  0      0    kernel: tcp connect outgoing: [<IPv4-redacted>:49426<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23511 t_state: SYN_SENT process: Electron:1775 SYN in/out: 0/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 181 ms error: 0 so_error: 0 svc/tc: 0 flow: 0xa2eb53ac
2025-07-08 11:36:18.328650+0100 0xe16      Default     0x0                  0      0    kernel: tcp connected: [<IPv4-redacted>:49424<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23501 t_state: ESTABLISHED process: Electron:1775 SYN in/out: 1/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 181 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x9a7f8a85
2025-07-08 11:36:18.332461+0100 0xe16      Default     0x0                  0      0    kernel: tcp connected: [<IPv4-redacted>:49423<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23489 t_state: ESTABLISHED process: Electron:1775 SYN in/out: 1/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 181 ms error: 0 so_error: 0 svc/tc: 0 flow: 0x8254ae15
2025-07-08 11:36:18.413158+0100 0xe16      Default     0x0                  0      0    kernel: tcp connected: [<IPv4-redacted>:49426<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23511 t_state: ESTABLISHED process: Electron:1775 SYN in/out: 1/1 bytes in/out: 0/0 pkts in/out: 0/0 rtt: 0.0 ms rttvar: 250.0 ms base_rtt: 181 ms error: 0 so_error: 0 svc/tc: 0 flow: 0xa2eb53ac
2025-07-08 11:36:18.944606+0100 0xd135     Default     0x0                  0      0    kernel: tcp_connection_summary (tcp_usrclosed:3223)[<IPv4-redacted>:49424<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23501 t_state: LAST_ACK process: Electron:1775 Duration: 0.811 sec Conn_Time: 0.196 sec bytes in/out: 4944/1107 pkts in/out: 5/4 pkt rxmit: 0 ooo pkts: 0 dup bytes in: 0 ACKs delayed: 0 delayed ACKs sent: 0
rtt: 197.406 ms rttvar: 47.562 ms base rtt: 181 ms so_error: 0 svc/tc: 0 flow: 0x9a7f8a85
2025-07-08 11:36:18.944623+0100 0xd135     Default     0x0                  0      0    kernel: tcp_connection_summary [<IPv4-redacted>:49424<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23501 t_state: LAST_ACK process: Electron:1775 flowctl: 0us (0x) SYN in/out: 1/1 FIN in/out: 1/0 RST in/out: 0/0 AccECN (client/server): Disabled/Disabled
2025-07-08 11:36:18.944907+0100 0xd135     Default     0x0                  0      0    kernel: tcp_connection_summary (tcp_usrclosed:3223)[<IPv4-redacted>:49423<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23489 t_state: LAST_ACK process: Electron:1775 Duration: 0.815 sec Conn_Time: 0.203 sec bytes in/out: 4944/1107 pkts in/out: 4/4 pkt rxmit: 0 ooo pkts: 0 dup bytes in: 0 ACKs delayed: 0 delayed ACKs sent: 0
rtt: 202.781 ms rttvar: 47.687 ms base rtt: 181 ms so_error: 0 svc/tc: 0 flow: 0x8254ae15
2025-07-08 11:36:18.944917+0100 0xd135     Default     0x0                  0      0    kernel: tcp_connection_summary [<IPv4-redacted>:49423<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23489 t_state: LAST_ACK process: Electron:1775 flowctl: 0us (0x) SYN in/out: 1/1 FIN in/out: 1/0 RST in/out: 0/0 AccECN (client/server): Disabled/Disabled
2025-07-08 11:36:19.096899+0100 0xd135     Default     0x0                  0      0    kernel: tcp_connection_summary (tcp_usrclosed:3223)[<IPv4-redacted>:49426<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23511 t_state: LAST_ACK process: Electron:1775 Duration: 0.885 sec Conn_Time: 0.202 sec bytes in/out: 4944/1107 pkts in/out: 4/4 pkt rxmit: 0 ooo pkts: 0 dup bytes in: 0 ACKs delayed: 0 delayed ACKs sent: 0
rtt: 202.187 ms rttvar: 48.875 ms base rtt: 181 ms so_error: 0 svc/tc: 0 flow: 0xa2eb53ac
2025-07-08 11:36:19.096917+0100 0xd135     Default     0x0                  0      0    kernel: tcp_connection_summary [<IPv4-redacted>:49426<-><IPv4-redacted>:443] interface: en0 (skipped: 0)
so_gencnt: 23511 t_state: LAST_ACK process: Electron:1775 flowctl: 0us (0x) SYN in/out: 1/1 FIN in/out: 1/0 RST in/out: 0/0 AccECN (client/server): Disabled/Disabled
2025-07-08 11:36:30.187303+0100 0xcf2b     Default     0x1dab1              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=1816.1, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron}, requesting={TCCDProcess: identifier=com.apple.appkit.xpc.ThemeWidgetControlViewService, pid=1816, auid=501, euid=501, binary_path=/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService}, },
2025-07-08 11:36:30.207246+0100 0xd29f     Default     0x1c7a9              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=183.145, attribution={responsible={TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, responsible_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron}, accessing={TCCDProcess: identifier=com.apple.appkit.xpc.ThemeWidgetControlViewService, pid=1816, auid=501, euid=501, binary_path=/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2025-07-08 11:36:30.268208+0100 0xcf2b     Default     0x1c7aa              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=183.146, attribution={accessing={TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2025-07-08 11:36:30.268224+0100 0xcf2b     Default     0x1c7aa              184    0    tccd: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron
2025-07-08 11:36:30.839769+0100 0xcf5f     Default     0x0                  1729   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x140f330a0> windowNumber=196 remove <NSToolbarFullScreenWindow: 0x13197fc60> windowNumber=19e from group
2025-07-08 11:36:30.839783+0100 0xcf5f     Default     0x0                  1729   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x140f330a0> windowNumber=196 add <NSToolbarFullScreenWindow: 0x13197fc60> windowNumber=19e to group
2025-07-08 11:36:44.027899+0100 0xcf6f     Default     0x0                  233    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R1478] getaddrinfo start -- flags: 0xC000D000, ifindex: 0, protocols: 0, hostname: <mask.hash: 'aOP6x9WOwoflFhS63FtOVQ=='>, options: 0x8 {use-failover}, client pid: 1729 (Electron)
2025-07-08 11:36:44.104394+0100 0xcf6f     Default     0x0                  233    0    mDNSResponder: [com.apple.mdns:dnssd_server] [R1478] getaddrinfo stop -- hostname: <mask.hash: 'aOP6x9WOwoflFhS63FtOVQ=='>, client pid: 1729 (Electron)
2025-07-08 11:36:44.106010+0100 0xcf84     Default     0x0                  162    0    nesessionmanager: [com.apple.networkextension:] Got a new agent client connection from Electron(1729)
2025-07-08 11:43:37.179333+0100 0xdd52     Default     0x1ee11              189    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] Resolved pid 1775 to [anon<Electron>(501):1775]
2025-07-08 11:43:37.179646+0100 0xdd52     Default     0x1ee11              189    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [anon<Electron>(501):1775] is not RunningBoard jetsam managed.
2025-07-08 11:43:37.179662+0100 0xdd52     Default     0x1ee11              189    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [anon<Electron>(501):1775] This process will not be managed.
2025-07-08 12:00:42.578075+0100 0x110dc    Default     0x360a5              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=183.203, attribution={accessing={TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2025-07-08 12:00:42.578089+0100 0x110dc    Default     0x360a5              184    0    tccd: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron
2025-07-08 12:02:18.335402+0100 0x116c0    Default     0x378c5              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=183.219, attribution={accessing={TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2025-07-08 12:02:18.335418+0100 0x116c0    Default     0x378c5              184    0    tccd: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron
2025-07-08 12:02:20.939915+0100 0xcf5f     Default     0x37b79              1729   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x140f330a0> windowNumber=196 remove <NSToolbarFullScreenWindow: 0x13197fc60> windowNumber=19e from group
2025-07-08 12:02:20.987417+0100 0x116e4    Default     0x378c6              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=183.220, attribution={accessing={TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2025-07-08 12:02:20.987431+0100 0x116e4    Default     0x378c6              184    0    tccd: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron
2025-07-08 12:04:28.936847+0100 0x11c6e    Default     0x388fa              184    0    tccd: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=183.227, attribution={accessing={TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2025-07-08 12:04:28.936868+0100 0x11c6e    Default     0x388fa              184    0    tccd: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=183, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.microsoft.VSCode, pid=1729, auid=501, euid=501, binary_path=/private/var/folders/k0/z4b24qxd2p1ft7ddw7rm_6lr0000gn/T/AppTranslocation/7D33C626-C9A7-4004-9822-F52574BE19AF/d/Visual Studio Code.app/Contents/MacOS/Electron
